Name,URI,Popularity,Genres,Followers
Girls Aloud,spotify:artist:12EtLdLfJ41vUOoVzPZIUy,56.0,"['dance pop', 'europop', 'girl group', 'talent show']",525935.0
J-Kwon,spotify:artist:1Zz5UxfKSSqc6hpa3xJPCw,51.0,"['dirty south rap', 'southern hip hop']",262150.0
Ashanti,spotify:artist:5rkVyNGXEgeUqKkB5ccK83,70.0,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",2921460.0
Ashlee Simpson,spotify:artist:4hqDqHtBlgxXpLXVYf7c8L,46.0,"['dance pop', 'post-teen pop']",967049.0
N.E.R.D,spotify:artist:5wPoxI5si3eJsYYwyXV4Wi,54.0,"['hip hop', 'virginia hip hop']",825257.0
O-Zone,spotify:artist:5M5PjPSiKeXynM6Ohu350r,55.0,"['eurodance', 'europop', 'moldovan pop']",117752.0
The White Stripes,spotify:artist:4F84IBURUo98rz4r61KF70,70.0,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock']",2990083.0
Audioslave,spotify:artist:2ziB7fzrXBoh1HUPS6sVFn,66.0,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup']",4354386.0
The Strokes,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,74.0,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",5374090.0
Bob Marley & The Wailers,spotify:artist:2QsynagSdAqZj3U9HgDzjD,77.0,"['reggae', 'roots reggae']",11833426.0
Three Days Grace,spotify:artist:2xiIXseIJcq3nG7C8fHeBj,73.0,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rock']",5910405.0
Limp Bizkit,spotify:artist:165ZgPlLkK7bf5bDoFc6Sb,73.0,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",5568486.0
Trapt,spotify:artist:1UdQqCUR7RwB9YYJONwbdM,56.0,"['alternative metal', 'nu metal', 'post-grunge']",1081936.0
DMX,spotify:artist:1HwM5zlC5qNWhJtM00yXzG,69.0,"['detroit hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",4817847.0
Jamelia,spotify:artist:3f5W9NEwkc1SAIPFuumcaf,51.0,"['europop', 'talent show']",151356.0
The Darkness,spotify:artist:5r1bdqzhgRoHC3YcCV6N5a,58.0,"['glam metal', 'hard rock']",416620.0
blink-182,spotify:artist:6FBDaR13swtiWwGhX1WQsP,77.0,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",7956651.0
Good Charlotte,spotify:artist:5aYyPjAsLj7UzANzdupwnS,63.0,"['alternative metal', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",2492522.0
Benny Benassi,spotify:artist:4Ws2otunReOa6BbwxxpCt6,65.0,"['dutch house', 'edm', 'electro house', 'pop dance']",547807.0
Matchbox Twenty,spotify:artist:3Ngh2zDBRPEriyxQDAMKd1,66.0,"['neo mellow', 'pop rock', 'post-grunge']",2441853.0
Wayne Wonder,spotify:artist:3kc5AFnL1TQQdNaMdSW2UO,49.0,"['dancehall', 'reggae fusion']",212355.0
Ja Rule,spotify:artist:1J2VVASYAamtQ3Bt8wGgA6,68.0,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",1776009.0
Tyrese,spotify:artist:08p7B5OtcUuVblvkQIlBhJ,55.0,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",2427018.0
The Roots,spotify:artist:78xUyw6FkVZrRAtziFdtdu,58.0,"['conscious hip hop', 'east coast hip hop', 'hip hop', 'philly rap', 'political hip hop']",1340676.0
Switchfoot,spotify:artist:6S58b0fr8TkWrEHOH4tRVu,57.0,"['ccm', 'christian alternative rock', 'christian music']",680534.0
Monica,spotify:artist:6nzxy2wXs6tLgzEtqOkEi2,62.0,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",2534774.0
Panjabi MC,spotify:artist:74D1UgRzMhTSPz698exXmR,52.0,"['bhangra', 'classic bhangra', 'desi hip hop']",277956.0
Counting Crows,spotify:artist:0vEsuISMWAKNctLlUAhSZC,66.0,"['neo mellow', 'pop rock', 'post-grunge', 'rock']",1722535.0
Lumidee,spotify:artist:1IO0GVa1xjkFMXsg66FiE9,49.0,['hip pop'],140119.0
Floetry,spotify:artist:0un6YenPxWZ2VW4aFGMupM,47.0,"['british soul', 'contemporary r&b', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",723495.0
Ginuwine,spotify:artist:7r8RF1tN2A4CiGEplkp1oP,63.0,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",2532773.0
Junior Senior,spotify:artist:7xNPROyVfkH4mcIxxCxySm,52.0,['danish pop'],67242.0
Aaliyah,spotify:artist:0urTpYCsixqZwgNTkPJOJ4,66.0,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",4142647.0
Room 5,spotify:artist:0AEbDFXbsssoSoC3pj91eq,47.0,"['disco house', 'vocal house']",29451.0
Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,75.0,['lgbtq+ hip hop'],12451124.0
Mis-Teeq,spotify:artist:6csA2rxNLkQJXeEa7lyGXn,44.0,"['girl group', 'uk garage']",110798.0
Simply Red,spotify:artist:1fa0cOhromAZdq2xRA4vv8,66.0,"['british soul', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",2279372.0
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,66.0,"['cali rap', 'rap']",6562119.0
Lil' Kim,spotify:artist:5tth2a3v0sWwV1C7bApBdX,63.0,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",1689085.0
Jaheim,spotify:artist:4sbB4Yy6Qig51pKCIKSLw3,53.0,"['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",1405898.0
Youngbloodz,spotify:artist:2OqENqJFXPORP4BUGnu2Qq,46.0,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop']",594110.0
Ultrabeat,spotify:artist:596ByjVYnslGJIHxEBGjF8,46.0,"['bouncy house', 'eurodance']",44311.0
Electric Six,spotify:artist:4xNadaO5ZZLVJdqDIVVIua,45.0,"['dance-punk', 'garage rock']",155641.0
B2K,spotify:artist:51d3rUlLuMh7EW09aMe7yj,51.0,"['boy band', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",817172.0
Dido,spotify:artist:2mpeljBig2IXLXRAFO9AAs,72.0,"['dance pop', 'europop', 'lilith', 'neo mellow', 'pop rock']",1699367.0
Will Young,spotify:artist:2U6gqwyl9F33YxawnFrZG7,44.0,['talent show'],369904.0
Daniel Bedingfield,spotify:artist:11hIqBsGRPztdjBHCSLClX,52.0,"['europop', 'talent show']",205435.0
Delta Goodrem,spotify:artist:2g6fa86fL6oLcoDqanBbuR,49.0,"['australian pop', 'australian talent show']",245061.0
Vanessa Carlton,spotify:artist:5ILrArfIV0tMURcHJN8Q07,61.0,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']",611104.0
The Calling,spotify:artist:5aMmmNxw4vgpc5XC6hK0zp,60.0,"['neo mellow', 'pop rock']",745692.0
Sophie Ellis-Bextor,spotify:artist:2cBh5lVMg222FFuRU7EfDE,66.0,"['dance pop', 'europop', 'new wave pop']",421032.0
Norah Jones,spotify:artist:2Kx7MNY7cI1ENniW7vT30N,73.0,"['contemporary vocal jazz', 'jazz pop', 'neo mellow', 'vocal jazz']",3049434.0
Creedence Clearwater Revival,spotify:artist:3IYUhFvPQItj6xySrBmZkd,78.0,"['classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",6281140.0
Puddle Of Mudd,spotify:artist:3dXaa6jwM7B52GZpaJEIr5,61.0,"['alternative metal', 'nu metal', 'post-grunge']",1986585.0
Las Ketchup,spotify:artist:1e8GEl48ktvfDpruMKB6Oe,52.0,[],46669.0
Ronda Dos Quatro Caminhos,spotify:artist:7sDKdy71UBEHppX71GruGn,8.0,['folclore portugues'],2082.0
Chad Kroeger,spotify:artist:7fJYw1vK9yWb8o51I8qHin,55.0,[],63880.0
The Chicks,spotify:artist:25IG9fa7cbdmCIy3OnuH57,65.0,"['contemporary country', 'country', 'country dawn']",1408958.0
Oasis,spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,75.0,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",9511627.0
Atomic Kitten,spotify:artist:6JMHws5haIO6V35YNYDnDw,54.0,"['candy pop', 'dance pop', 'europop', 'girl group', 'talent show']",456448.0
Big Tymers,spotify:artist:4jWGfUCFeTu5e0wprRhHXR,50.0,"['crunk', 'dirty south rap', 'new orleans rap']",614528.0
Young Scooter,spotify:artist:4cmA2QDPdzh8W2ytpyUGes,51.0,"['atl trap', 'drill', 'southern hip hop', 'trap']",565762.0
Eve,spotify:artist:4d3yvTptO48nOYTPBcPFZC,66.0,"['contemporary r&b', 'dance pop', 'hip pop', 'philly rap', 'r&b', 'urban contemporary']",1326486.0
Céline Dion,spotify:artist:4S9EykWXhStSc15wEx8QFK,75.0,['canadian pop'],7911149.0
Sheryl Crow,spotify:artist:4TKTii6gnOnUXQHyuo9JaD,65.0,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']",1103935.0
DJ Sammy,spotify:artist:4z4m1P0iX2nRSPDBEZ8LBT,52.0,['eurodance'],88226.0
Musiq Soulchild,spotify:artist:3UVRliakQfa1pMWIsNuiZ8,57.0,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",1121648.0
Khia,spotify:artist:3q7isf09BuwXLyR2khBs60,46.0,"['hip pop', 'trap queen']",228046.0
Tweet,spotify:artist:6zDBeei6hHRiZdAJ6zoTCo,45.0,"['contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",599517.0
Marilyn Manson,spotify:artist:2VYQTNDsvvKN9wmU5W7xpj,68.0,"['alternative metal', 'hard rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",4183690.0
Michelle Branch,spotify:artist:5rScKX1Sh1U67meeUyTGwk,55.0,"['candy pop', 'lilith', 'neo mellow', 'pop rock']",640599.0
Alanis Morissette,spotify:artist:6ogn9necmbUdCppmNnGOdi,66.0,"['canadian pop', 'canadian singer-songwriter', 'lilith', 'neo mellow', 'pop rock', 'singer-songwriter']",2693917.0
Sugababes,spotify:artist:7rZNSLWMjTbwdLNskFbzFf,58.0,"['dance pop', 'europop', 'girl group', 'talent show']",685258.0
The Goo Goo Dolls,spotify:artist:2sil8z5kiy4r76CRTXxBCA,71.0,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",2679387.0
Default,spotify:artist:4nCzT3o7lMgCWBcmdwCMsT,44.0,"['alternative metal', 'canadian rock', 'post-grunge']",252777.0
Truth Hurts,spotify:artist:0HCeK90YUyjWi0utTPYXw1,41.0,['hip pop'],43316.0
Christina Milian,spotify:artist:4eAOcbAXIF4BmbN6E1QIlw,50.0,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",1364890.0
Elvis Presley,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,81.0,"['rock-and-roll', 'rockabilly']",9032685.0
Macklemore & Ryan Lewis,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,73.0,"['pop rap', 'seattle hip hop']",2580771.0
Faith Evans,spotify:artist:5NDMothbpdpq2xHqSjrrWn,63.0,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",1595923.0
*NSYNC,spotify:artist:6Ff53KvcvAj5U7Z1vojB5o,72.0,"['boy band', 'dance pop', 'pop']",2226415.0
Kylie Minogue,spotify:artist:4RVnAU35WRWra6OZ3CbbMA,73.0,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']",1875195.0
Holly Valance,spotify:artist:7gRmesSjINzb4xXApfMV5E,34.0,"['australian pop', 'europop', 'talent show']",118039.0
Dirty Vegas,spotify:artist:2IkHcHKErbWa0TA14yHkbl,38.0,[],44283.0
Liberty X,spotify:artist:6htUPs3clIStnkvg5jimKZ,36.0,"['europop', 'girl group', 'talent show']",138061.0
City High,spotify:artist:0LlPal5iJGcCWwZp8VefVs,43.0,[],35884.0
Shaggy,spotify:artist:5EvFsr3kj42KNv97ZEnqij,71.0,"['pop rap', 'reggae fusion']",2091797.0
Jimmy Eat World,spotify:artist:3Ayl7mCk0nScecqOzvNp6s,66.0,"['alternative metal', 'alternative rock', 'emo', 'modern power pop', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge', 'punk', 'rock']",1491759.0
Incubus,spotify:artist:3YcBF2ttyueytpXtEzn1Za,67.0,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'post-grunge', 'rock']",3157622.0
Sum 41,spotify:artist:0qT79UgT5tY4yudH9VfsdT,70.0,"['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'pop punk', 'post-grunge', 'punk', 'rock']",3723885.0
Alien Ant Farm,spotify:artist:6TZdvF1kFzwnQLgHQynzsO,57.0,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge']",798546.0
Crazy Town,spotify:artist:4iSKnRZAxkmqNok6tv10Se,56.0,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap rock']",502313.0
Enya,spotify:artist:6uothxMWeLWIhsGeF7cyo4,70.0,"['celtic', 'gregorian dance', 'operatic pop']",2073809.0
Lenny Kravitz,spotify:artist:5gznATMVO85ZcLTkE9ULU7,68.0,"['permanent wave', 'rock']",3095406.0
Staind,spotify:artist:5KDIH2gF0VpelTqyQS7udb,63.0,"['alternative metal', 'nu metal', 'post-grunge']",2445014.0
Blu Cantrell,spotify:artist:6vytZ677lz4LzCrUDcDokM,56.0,"['hip pop', 'urban contemporary']",263355.0
Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,91.0,"['hip hop', 'rap', 'slap house']",26224246.0
Daryl Hall & John Oates,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,74.0,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",2292898.0
Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,81.0,"['r&b', 'soul']",29684597.0
Gabrielle Aplin,spotify:artist:3w6zswp5THsSKYLICUbDTZ,56.0,"['acoustic pop', 'indie anthem-folk', 'neo-singer-songwriter', 'uk pop', 'viral pop']",680663.0
Lasgo,spotify:artist:25Kw8f1zcn9VtUk5Nl3qrp,52.0,"['belgian dance', 'belgian pop', 'eurodance']",118267.0
Afroman,spotify:artist:4Icvbp9RDt5aY2TWDOVDsr,58.0,['comedy rap'],440168.0
Jagged Edge,spotify:artist:7Aq8lpLMSt1Zxu56pe9bmp,60.0,"['atl hip hop', 'contemporary r&b', 'r&b', 'urban contemporary']",2077694.0
Jamiroquai,spotify:artist:6J7biCazzYhU3gM9j1wfid,66.0,['dance pop'],2293494.0
Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,74.0,"['album rock', 'classic rock', 'hard rock', 'rock']",13977028.0
112,spotify:artist:7urq0VfqxEYEEiZUkebXT4,64.0,"['atl hip hop', 'boy band', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",1133098.0
Janet Jackson,spotify:artist:4qwGe91Bz9K2T8jXTZ815W,63.0,"['dance pop', 'r&b', 'urban contemporary']",3800499.0
Sueño Profundo Club,spotify:artist:0ABU5rOo3hIfRLxQVIDz0x,69.0,['musica de fondo'],10332.0
Rui Da Silva,spotify:artist:1kx78nQhmITF7OFvivyN4v,50.0,['classic house'],31426.0
Trick Daddy,spotify:artist:12FHARd9fY0Tu0ila4Ua25,56.0,"['crunk', 'dirty south rap', 'miami hip hop', 'southern hip hop']",1047028.0
The Supermen Lovers,spotify:artist:08dJ0NJ9jMf8qdLmdhQ2yA,45.0,['filter house'],28687.0
Geri Halliwell,spotify:artist:5orH1OWgjAYUX8sZ5gihTv,43.0,"['bubblegum dance', 'europop', 'talent show']",195704.0
Casey Lee Williams,spotify:artist:08dD0frW9WYHRGVa40oILp,54.0,[],44591.0
iio,spotify:artist:5WVf5DCSYmK4JYD6vIcttw,42.0,['vocal house'],31462.0
Sunshine Anderson,spotify:artist:0hnmRa5ahunapQbPjKUbMK,40.0,"['contemporary r&b', 'hip pop', 'r&b']",166309.0
Erick Sermon,spotify:artist:2VX0o9LDIVmKIgpnwdJpOJ,47.0,"['hardcore hip hop', 'hip hop']",225550.0
Lonestar,spotify:artist:3qbnxnvUqR14MJ9g8QwZJK,56.0,"['contemporary country', 'country', 'country road']",1402917.0
Sugar Ray,spotify:artist:4uN3DsfENc7dp0OLO0FEIb,57.0,"['alternative metal', 'funk metal', 'pop rock', 'post-grunge']",940025.0
DB Boulevard,spotify:artist:17jVKTope5TIJoBQBTzaxj,40.0,[],8741.0
Basement Jaxx,spotify:artist:4YrKBkKSVeqDamzBPWVnSJ,53.0,"['alternative dance', 'big beat', 'electronica', 'filter house']",514513.0
Ronan Keating,spotify:artist:3nlHsNqwCSvT988ZfSW1Yh,62.0,"['europop', 'talent show']",1062046.0
Billy Joel,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,75.0,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",5643330.0
OPM,spotify:artist:5X2XAU0eSvRPWUl9hUb9mV,37.0,['rap rock'],45127.0
3LW,spotify:artist:2lFHVcUeJ9Gq6AZiU3ZAOa,40.0,"['contemporary r&b', 'girl group', 'hip pop', 'r&b', 'urban contemporary']",616715.0
DJ Pied Piper & The Masters Of Ceremonies,spotify:artist:7KMddxPqjqv0fiucwg0c3D,35.0,['uk garage'],6556.0
Faith Hill,spotify:artist:25NQNriVT2YbSW80ILRWJa,63.0,"['contemporary country', 'country', 'country dawn', 'country road']",1797752.0
Bon Jovi,spotify:artist:58lV9VcRSjABbAbfWS6skp,76.0,"['glam metal', 'rock']",12893292.0
Sisqo,spotify:artist:6x9QLdzo6eBZxJ1bHsDkjg,57.0,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'urban contemporary']",968090.0
Modjo,spotify:artist:0AkpPlFLnr0VQwZQeMGht0,60.0,"['disco house', 'filter house']",185900.0
Wheatus,spotify:artist:4mYFgEjpQT4IKOrjOUKyXu,63.0,['pop rock'],184026.0
Alice Deejay,spotify:artist:2tbvDi9eXf9XXp06LupkED,59.0,['eurodance'],132733.0
Gigi D&apos;Agostino & Datura,spotify:artist:7LRZFmscilazZmSwsddIyx,5.0,[],535.0
Darude,spotify:artist:0LhHRmSd1EYM5QdNeNnCoQ,58.0,"['eurodance', 'finnish edm']",188841.0
The Corrs,spotify:artist:1VbWUxZTRNY2gw3qZ1tg9W,60.0,"['celtic rock', 'europop', 'pop rock']",1114557.0
LeAnn Rimes,spotify:artist:2d3VHzlOEwXvmBdS4pzOPL,60.0,"['contemporary country', 'country', 'country dawn', 'country road']",1333593.0
Toni Braxton,spotify:artist:3X458ddYA2YcVWuVIGGOYe,62.0,"['contemporary r&b', 'dance pop', 'r&b', 'urban contemporary']",3968019.0
Tom Jones,spotify:artist:1T0wRBO0CK0vK8ouUMqEl5,64.0,"['adult standards', 'british invasion']",916551.0
Baha Men,spotify:artist:67FFKYikvTlvsPNk4NPOYJ,48.0,['bahamian pop'],44937.0
Donell Jones,spotify:artist:5KNqYrivNgVCHBssEUSu5B,54.0,"['contemporary r&b', 'r&b', 'urban contemporary']",1178565.0
Nine Days,spotify:artist:306JHpIRGVaQd6OltnOzUO,47.0,['pop rock'],96967.0
Sonique,spotify:artist:5xtqw2B8z8JGfDYi2eAZHI,49.0,[],60831.0
Third Eye Blind,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,62.0,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge']",1524144.0
Filter,spotify:artist:01WjpKiWVNurV5hjIadB8C,52.0,"['alternative metal', 'alternative rock', 'grunge', 'industrial metal', 'nu metal', 'post-grunge']",519498.0
Lee Ann Womack,spotify:artist:738OS3zrCO782uDiUN9pet,54.0,"['country', 'country dawn', 'country road']",740963.0
Mary J. Blige,spotify:artist:1XkoF8ryArs86LZvFOkbyr,70.0,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",3711205.0
Vertical Horizon,spotify:artist:6Hizgjo92FnMp8wGaRUNTn,49.0,"['neo mellow', 'pop rock', 'post-grunge']",428395.0
Fuel,spotify:artist:0EyuKHE1AeE9lWUF8mzKVp,54.0,"['alternative metal', 'nu metal', 'post-grunge']",806671.0
Vengaboys,spotify:artist:0cwmNvclzPd8mQnoHuIksj,62.0,"['bubblegum dance', 'eurodance', 'europop']",441215.0
DJ Ötzi,spotify:artist:0DR4z5jMA1eqx0CmHBUpkr,58.0,"['classic schlager', 'oktoberfest', 'schlager']",358032.0
Ricky Martin,spotify:artist:7slfeZO9LsJbWgpkIoXBUJ,71.0,"['latin pop', 'mexican pop', 'puerto rican pop']",7539914.0
Melanie C,spotify:artist:60vX3zLcdKRXvKLITVh5Df,53.0,"['dance pop', 'europop', 'talent show']",342874.0
Eiffel 65,spotify:artist:64rxQRJsLgZwHHyWKB8fiF,60.0,"['eurodance', 'europop', 'italian adult pop', 'italo dance']",350718.0
Ruff Endz,spotify:artist:7liFhc0PDIx8etigqd2WhW,42.0,"['contemporary r&b', 'r&b']",321639.0
Erykah Badu,spotify:artist:7IfculRW2WXyzNQ8djX8WX,66.0,"['afrofuturism', 'alternative r&b', 'neo soul', 'r&b']",2803667.0
Moloko,spotify:artist:4aaBjq7VqqQvpSF69GglvO,53.0,"['electronica', 'trip hop']",439193.0
Mystikal,spotify:artist:3LIJJJkO7R5RasRwt7xIn5,54.0,"['crunk', 'dirty south rap', 'gangster rap', 'new orleans rap']",713264.0
Samantha Mumba,spotify:artist:7L12TqJ0fbwtFljTbwfwRI,42.0,"['europop', 'talent show']",178720.0
Carl Thomas,spotify:artist:6I6t21SFbxZ7RbQgD5dN7U,46.0,"['contemporary r&b', 'r&b', 'urban contemporary']",664236.0
Madison Avenue,spotify:artist:6otgz5gkB40UnWFwTy0VDh,47.0,"['disco house', 'vocal house']",23738.0
Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,75.0,"['latin pop', 'modern salsa', 'salsa', 'tropical']",9426557.0
Bomfunk MC`s,spotify:artist:16AyEISq5meil7cRJDKQos,1.0,[],1.0
Everclear,spotify:artist:694QW15WkebjcrWgQHzRYF,56.0,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge']",943411.0
Montell Jordan,spotify:artist:0iVrCROxeyon7MZUW3MfzT,56.0,"['contemporary r&b', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']",857700.0
Next,spotify:artist:2MGT7CYlixSPxAnnkhLpaA,55.0,"['boy band', 'contemporary r&b', 'minneapolis sound', 'new jack swing', 'r&b', 'urban contemporary']",1169232.0
Mýa,spotify:artist:6lHL3ubAMgSasKjNqKb8HF,60.0,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",1385806.0
Toploader,spotify:artist:6xeFne1rkxMhKSW3ipvkdV,61.0,['british alternative rock'],84634.0
Savage Garden,spotify:artist:3NRFinRTEqUCfaTTZmk8ek,62.0,"['boy band', 'dance pop', 'pop rock']",1238736.0
Sting,spotify:artist:0Ty63ceoRnnJKVEYP0VQpk,71.0,"['permanent wave', 'soft rock', 'sophisti-pop']",3172280.0
Chicane,spotify:artist:5GxyeQagayzZOg4UwffQlD,55.0,['trance'],159769.0
