Name,URI,Popularity,Genres,Followers
MIST,spotify:artist:63X1WKthLQidtqxxO2sgeq,52,"['birmingham grime', 'birmingham hip hop', 'birmingham indie', 'grime', 'uk hip hop']",424960
Amenazzy,spotify:artist:6kq4GHwUcUojGIu0ziSNXf,65,"['rap dominicano', 'reggaeton', 'trap latino', 'urbano latino']",3124707
FUFU,spotify:artist:1DKBefRmhv8L6YNZUrwOQ6,42,"['rap tico', 'urbano mexicano']",76522
Barry Can't Swim,spotify:artist:0vTVU0KH0CVzijsoKGsTPl,60,['jazz house'],150716
Webbie,spotify:artist:6aIm51fHkokqlJn2vzNTH8,54,"['baton rouge rap', 'crunk', 'dirty south rap', 'trap']",1105803
Yan Block,spotify:artist:6TKygPpVT29oGUogu4J9Ec,61,"['trap boricua', 'trap latino', 'urbano latino']",56637
Nakkia Gold,spotify:artist:2kPJ3uWBBRjfh0dZNEW7ET,32,[],4369
Phoebe Ryan,spotify:artist:4N874uPqBka1QiCvnCVOtr,50,"['alt z', 'indie poptimism']",360577
Afro B,spotify:artist:7oMRcCu0OYSCtCyS3P37iC,50,"['afrobeats', 'afroswing', 'dancehall', 'uk dancehall', 'uk hip hop']",214320
Tear Da Club Up Thugs,spotify:artist:6EXX0GpVsILp9TGCfu7AVG,41,"['crunk', 'dirty south rap', 'memphis hip hop']",177877
Ivory Wade,spotify:artist:75SfPjhZGlNGtqhs37BGpU,33,[],444
Evaluna Montaner,spotify:artist:52qzWdNUp6ebjcNsvgZSiC,62,"['latin viral pop', 'pop venezolano']",664780
Corey Hawkins,spotify:artist:2BFxmZrsXPazaWFVR53Wpi,44,['show tunes'],1803
Zed Bias,spotify:artist:1XZzbCZRuj6eOdRxQcmiD7,31,"['broken beat', 'uk funky', 'uk garage']",15414
Ray Garrison,spotify:artist:5fGAVtBGeVBBMSmQCF9Q64,28,[],3983
Glen Campbell,spotify:artist:59hLmB5DrdihCYtNeFeW1U,60,"['adult standards', 'arkansas country', 'classic country pop', 'country rock', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",494409
DJ Sherry,spotify:artist:4EbOUvMnfBbeFpXXBjAHiF,15,[],319
SB19,spotify:artist:3g7vYcdDXnqnDKYFwqXBJP,63,"['opm', 'p-pop', 'pinoy idol pop']",1135482
DJ Tomekk,spotify:artist:182XFUhmCtgombl0vTM8fN,42,['oldschool deutschrap'],13581
Sabrina Claudio,spotify:artist:30DhU7BDmF4PH0JVhu8ZRg,58,['r&b'],1664569
VALORANT,spotify:artist:3wrFoI9EVjWg6m8xXeWr5t,61,['video game music'],324182
DJ Gollum,spotify:artist:1wNmJCRRNn8WpJrRSTKKqT,55,"['german dance', 'hands up']",65585
NOVA WAV,spotify:artist:0jpR7qZMbdtF352G2icmtM,23,[],1899
Jesse Bloch,spotify:artist:5wDknXKPbdkrxxmDKi7alc,52,['hypertechno'],94279
Yagazaky,spotify:artist:22KJHdvyvzuJzfMjlrwcVo,22,[],433
Marek Hemmann,spotify:artist:7tL5UmgvPx6TqKyf0Sjjw6,38,"['german tech house', 'german techno', 'minimal tech house', 'minimal techno']",139502
lil joujou,spotify:artist:6UhGN5pVzgbBYjpqkxKM5F,40,"['trap latino', 'urbano latino']",25769
Ryan Oakes,spotify:artist:4l43uAIHyF5VzgonMKVkg7,51,"['deep underground hip hop', 'indie pop rap']",170215
Os Cretinos,spotify:artist:64TmPY6gR7164wIueE4vo0,40,"['funk carioca', 'funk ostentacao']",1266218
No Rome,spotify:artist:6auWB5YAlcKaHyrbTH66nd,47,['indietronica'],197338
The War And Treaty,spotify:artist:6HhV0jtMMK5HYnYgG0xgtz,64,['black americana'],110269
Drago200,spotify:artist:0iBZjEZBg8GsjaBq3lTAvC,47,['urbano chileno'],64456
Spragga Benz,spotify:artist:2RUW6D53228zMHAXjaQI8f,38,"['dancehall', 'old school dancehall']",107048
High School Musical Cast,spotify:artist:2gUMs9PE8XZVQyzCDqaYmW,59,"['movie tunes', 'post-teen pop']",1380934
Kyle Dion,spotify:artist:5qfkUSH3ip5dD2eEPhjkT3,41,['alternative r&b'],215839
Blanco,spotify:artist:2R2C8r0t9p98AnGzUnOLAe,31,[],4936
Diane Warren,spotify:artist:3A2jfQOLgo5rV4GYFHbEA2,36,[],14293
Lea in the Mix,spotify:artist:1r9N4yRWfeyTu4VEWU1yoP,47,['previa'],41470
Gino Mella,spotify:artist:7HYJrA3HSTNDmkl5pylhaY,64,"['reggaeton chileno', 'urbano chileno']",565367
Illyus & Barrientos,spotify:artist:6n5ccknvteaKfN4WA2qf3C,35,"['circuit', 'house', 'tech house', 'uk dance', 'uk house']",36458
Rich Boy,spotify:artist:6mXlDbi03T8wXYwWYew0Ut,42,"['alabama rap', 'dirty south rap']",357870
Chris Cornell,spotify:artist:0XHiH53dHrvbwfjYM7en7I,56,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'post-grunge', 'rock']",2159770
Codiciado,spotify:artist:0IoWUuXfqpkfpxBRzthHU4,63,"['corrido', 'corridos tumbados', 'sierreno']",584227
PNAU,spotify:artist:6n28c9qs9hNGriNa72b26u,70,"['alternative dance', 'aussietronica', 'australian dance', 'australian electropop']",232438
Rafa Pabön,spotify:artist:11YLRSsZA3YVuQQtHXKTlz,63,"['reggaeton', 'reggaeton flow', 'urbano latino']",338132
Zaerd,spotify:artist:3FKsmekOtx5vmiE9lSbjLU,20,[],1647
BENNETT,spotify:artist:5kI5USw1eQqhK4h3uebeLk,23,"['bedroom soul', 'swedish hip hop']",8867
Keenan,spotify:artist:1xQwlpsU0vjTXIq2kT4ZVT,19,[],1724
Chris Jedi,spotify:artist:0qTZZWLzuD59Un5r1speHm,69,"['reggaeton', 'trap latino', 'urbano latino']",2607106
DJ Taj,spotify:artist:0QOP5VL6UOJIz4GlbWL3rk,34,['jersey club'],33669
MNEK,spotify:artist:7uMh23xWiuR7zsNkuNcm2G,66,"['house', 'pop dance', 'uk contemporary r&b', 'uk dance', 'uk pop']",288055
Oaks,spotify:artist:1X2sRzO3K7Uvry9JWbG2iO,55,[],2878
Jeris Johnson,spotify:artist:2hmePXeTr2b7cdRAtRjvPq,58,[],221595
Paul Wall,spotify:artist:0k7Xl1pqI3tu8sSEjo5oEg,63,"['chopped and screwed', 'crunk', 'dirty south rap', 'houston rap']",832262
Colm R. McGuinness,spotify:artist:2hwZ6O8nd7zKSUqRhYPo5U,53,['shanty'],119191
HVME,spotify:artist:2o08sCWF5yyo2G4DCiT7T9,59,['slap house'],68284
MORGENSHTERN,spotify:artist:0XNKQFs2Ewb3y0VsFUFc5l,58,"['russian hip hop', 'russian trap']",2084161
Lola Indigo,spotify:artist:3bvfu2KAve4lPHrhEFDZna,68,['spanish pop'],1204234
Anthony Hamilton,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,55,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",1552005
Tdot illdude,spotify:artist:4gcBXAL1iwHPIrf1LdVsKg,26,"['new jersey rap', 'new jersey underground rap']",12660
David Jackson,spotify:artist:7qiozhwvnBwz1t082JIBNV,22,[],4052
Chris Lorenzo,spotify:artist:7tm9Tuc70geXOOyKhtZHIj,57,"['bass house', 'house', 'tech house']",116311
Hamzaa,spotify:artist:3TXjnAw0sg1VVdnR9fGdBs,36,['uk contemporary r&b'],31714
Sasique,spotify:artist:0IfOujGLUo7rVkWGg84Nd1,14,[],930
Jack Back,spotify:artist:4bXUaTjc7TQTvLqqCAlfYt,51,[],76229
Devault,spotify:artist:1VBAKMui4zm5MnBWNn3NbL,45,['vapor twitch'],47537
Ryan Riback,spotify:artist:33JQK4UoS2aMPYBfdB5Ftt,54,['melbourne bounce'],15076
Randy Rogers Band,spotify:artist:04DUpHOyQqwbHFyvIhcGi3,48,"['classic texas country', 'outlaw country', 'red dirt', 'texas country']",293266
sped up nightcore,spotify:artist:0M2CO5ijP35MDhNwvpgxTV,68,"['nightcore', 'sped up']",169294
Anita Louise,spotify:artist:6mowkvJ4kFxoXde2jY69bj,0,[],94
Bernie Taupin,spotify:artist:5lzPV4EKWYxEUk38UcFBVH,29,[],2589
Coely,spotify:artist:2DzbXUAn0DiYqcgu2wDfaf,31,"['belgian hip hop', 'belgian rock']",29984
Babyface,spotify:artist:3aVoqlJOYx31lH1gibGDt3,54,"['contemporary r&b', 'r&b', 'urban contemporary']",1025162
Alan Menken,spotify:artist:5sy77gt4bfsLcSQ8GIe4ZZ,58,"['broadway', 'movie tunes', 'orchestral soundtrack']",128214
BlueFire,spotify:artist:2sfOYs479VgaVHNPJKyG4n,47,[],4317
Oxlade,spotify:artist:3WTrdbZU99dgTtt3ZkyamT,61,"['afrobeats', 'nigerian pop']",880614
Lucy Lucy,spotify:artist:7uYoEtXQoNAmnvOkIPjwcs,20,[],1618
Redward Martin,spotify:artist:2WnWBVe8DzF0qpstAxddn2,32,[],565
Traditional,spotify:artist:1U5zgr455OGyIkLNXvDdrf,57,"['gregorian chant', 'puirt-a-beul']",75143
China Anne McClain,spotify:artist:6SvFyXN6qzhw95Bj4HoevV,57,['movie tunes'],682519
EA Sports Madden NFL,spotify:artist:04qaKnrL6BgL2Q9viRi1Lf,22,[],2717
Thomas Headon,spotify:artist:0dn62y7ayEAxcIcMcBWXIE,41,['modern indie pop'],110051
Mark Morrison,spotify:artist:6V3F8MZrOKdT9fU686ybE9,61,['british soul'],104441
Greg Kurstin,spotify:artist:2sWf9Tj6EsTxURcgil3NTG,57,[],38033
hozuki,spotify:artist:4ab2RakTQg0hekPR0m7UwN,39,['ambient lo-fi'],2177
Pink Sweat$,spotify:artist:1W7FNibLa0O0b572tB2w7t,64,['bedroom soul'],1840820
RIXXIA,spotify:artist:3hYqpAsKi9wuhkkFNwdihn,52,[],26897
Ayo Beatz,spotify:artist:7nfHGYGlZKXrD9lTmll6Ut,27,[],2975
1 World,spotify:artist:1VwX54VxJ6Mghi5HTCZYLa,37,[],708
Stromae,spotify:artist:5j4HeCoUlzhfWtjAfM1acR,69,"['belgian pop', 'g-house']",3294486
Six,spotify:artist:54rB9osJx56Qg8WsBd4LeU,19,[],1130
Gabito Ballesteros,spotify:artist:6Sbl0NT50roqWvy746MfVf,82,"['corrido', 'sierreno']",2738761
Juicy J,spotify:artist:5gCRApTajqwbnHHPbr2Fpi,71,"['crunk', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3160278
Jadakiss,spotify:artist:5pnbUBPifNnlusY8kTBivi,61,"['battle rap', 'east coast hip hop', 'trap']",1190309
Charlotte Plank,spotify:artist:4U5QErgn94wZGw1rJz01BO,60,[],19546
VIC MENSA,spotify:artist:27w1NoOLMX7tJMYqcetPyG,53,"['canadian hip hop', 'chicago rap', 'conscious hip hop', 'underground hip hop']",613840
The Saturday Songwriters,spotify:artist:4BDzWTj09kazVbiVCdwQI3,18,[],906
Django Django,spotify:artist:2ARO60gI5do88ho6azmzab,41,"['alternative dance', 'electronic rock', 'indietronica', 'new rave', 'shimmer pop']",246574
Joe Kearns,spotify:artist:7Eh6OUut4HFx3P6wWZBFGQ,32,[],173
Calle 24,spotify:artist:6dLuQ5qXxIuWc5urxfIiZR,73,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",964290
Wacko,spotify:artist:6xOKJrMmd7rWBy21E0F7Vk,20,[],287
Soundgarden,spotify:artist:5xUf6j4upBrXZPg6AI4MRK,66,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'rock']",4372625
Destroy Lonely,spotify:artist:1HPW4jeRjXBFRoUnSvBzoD,70,['rage rap'],1120817
The-Dream,spotify:artist:1W3FSF1BLpY3hlVIgvenLz,61,"['dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",1274882
Duke Deuce,spotify:artist:24zj84GShUIcBQYq6VpOYW,48,['memphis hip hop'],151165
Krept & Konan,spotify:artist:31lnFZEM6ysvjOx59VyxRE,52,"['grime', 'uk hip hop']",480953
Sam Fender,spotify:artist:6zlR5ttMfMNmwf2lecU9Cc,65,"['modern rock', 'north east england indie']",886137
Study Focus Help,spotify:artist:2eWsULF010CY3fWemRf22i,51,[],1250
Mylène Farmer,spotify:artist:0e04xgVBPU6mE2QkSHlufD,54,"['chanson', 'french pop', 'french synthpop']",542296
J Alvarez,spotify:artist:6XFITTl7cFTdopDY3lUdlY,67,"['reggaeton', 'urbano latino']",5393273
Rionegro & Solimões,spotify:artist:33NrinbbEctw1wsdKNgZeZ,63,"['sertanejo', 'sertanejo tradicional', 'sertanejo universitario']",1515425
S.B.,spotify:artist:4IYGLqe8ZAZbwHsz51Qjbf,2,[],17
Andrew Spencer,spotify:artist:1EjddlgoBT9qmrqLdPbCTx,36,"['german dance', 'hands up']",15824
Alfa,spotify:artist:7GacyaFUp0qkEJglERX9N7,63,['pop virale italiano'],697731
DeMasters,spotify:artist:0XOoQsnayUZuGBqY8i3KlQ,28,[],162
KYANU,spotify:artist:3VuZZ1n0XGacnz96Ys8mrZ,60,['hypertechno'],15683
Itchy & Buco Sounds,spotify:artist:4KiWwlk4Uf1vcWi3txXLgy,49,[],3306
Stevie Matthew,spotify:artist:5SOrNyoEsMC5gHnP7FYLOo,30,[],679
Big B,spotify:artist:0dwYOqqBADcpYOJRmlZSgH,38,"['rap rock', 'redneck']",63792
Chapter & Verse,spotify:artist:5yPVuutf3WAXUt1VqDaN1t,43,"['tech house', 'uk tech house']",26939
Eddy Lover,spotify:artist:7gR53ad9JjCweCv4f9MWEX,59,"['panamanian pop', 'reggaeton']",472497
Yuriel Es Musica,spotify:artist:1wHaQslJt6H89ArcgEV9qK,29,[],2284
Les Misérables Cast,spotify:artist:71wy5iisVKXLZgoPxdFi8A,45,['hollywood'],209489
8 Kambarys,spotify:artist:0T5UNkhytLQkUMkkAqhDzf,33,"['lithuanian hip hop', 'lithuanian pop']",38674
Sharon Corr,spotify:artist:0voX5vAnR26LsEATXch6jN,21,['bow pop'],9732
Nicky Romero,spotify:artist:5ChF3i92IPZHduM7jN3dpg,59,"['big room', 'dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",2175977
Pajel,spotify:artist:1bpI6QDUqmfKmV0Tlhj0Jm,53,['german hip hop'],154041
Tezzel,spotify:artist:25wbr3tsglSoeDK40ockmT,32,['urbano latino'],1853
eleven1.1,spotify:artist:1yh29osKJYH6l9JlPFgpLY,53,[],3619
Thyron,spotify:artist:75jOSvJYkVT21xz5yll1xM,39,"['euphoric hardstyle', 'rawstyle']",21712
Notnice,spotify:artist:3xE5Mbgql6pnTTaTifw8UX,44,"['dancehall', 'jamaican dancehall']",12519
DJ Moh Green,spotify:artist:6i4GzOgHcFD5XGbEUt0KhH,24,[],13604
Vivek,spotify:artist:25Pa1Vz1ZuTHmXPiYeMcgx,56,['tamil pop'],54653
Tobal Mj,spotify:artist:2BJWqrBKEqtZUKWtzmpPDj,51,['urbano chileno'],80189
LX Xander,spotify:artist:7598n51vAewRhWsNTYeSvU,24,[],1850
Shadow Child,spotify:artist:0tMr0e1EQZ0Vci7EHz2bM9,39,"['house', 'minimal tech house', 'uk dance']",50917
LION BABE,spotify:artist:4VA3EAvncrTucjTmrvd4GE,44,"['alternative r&b', 'indie soul']",210598
Tom Fletcher,spotify:artist:67WcoPwOngc4ZlJiYpOTad,23,[],3105
Eugenio Esquivel,spotify:artist:5HeN1Iza4nZe03sFlonddz,64,[],136378
The Kelly Family,spotify:artist:5KU4DdFlZy6aiI5u6nhywP,48,[],204378
weknewnothing,spotify:artist:15o5hdbD9oSZ1qJzdbiQFU,28,[],1387
Watsky,spotify:artist:3mJ9GlkLzj8Ka7Z7EQaCMi,47,"['abstract hip hop', 'indie pop rap', 'nerdcore']",358549
Chemical Surf,spotify:artist:7LgAW1ZiEd8f3HtCMGFaGx,47,['brazilian edm'],244828
Conway the Machine,spotify:artist:67gqUXxHedeUGDTxwBzdjS,59,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'upstate ny rap']",318706
Mark McCabe,spotify:artist:7b7fZRv3EYhFgWYJR3yjXn,42,['irish pop'],5065
DARKO,spotify:artist:6BpfRDxrqSqAyoJctR5JyY,12,[],9544
Morrow,spotify:artist:6xIdQeYrbSdRZEpiY6gYd4,24,[],1220
Ghostluvme,spotify:artist:6KtRA9pyDcbDyanI7bfU8W,38,['rage rap'],107317
Dallas Caton,spotify:artist:60Z91YZ9eyWkpMiVYYKZuN,16,[],114
1999 WRITE THE FUTURE,spotify:artist:33aS3DKsGRMWBwjM9ddhak,48,[],35072
Dani Flow,spotify:artist:1yX62RHdYysNcIrO33WQxJ,69,['reggaeton mexicano'],1362870
Snoh Aalegra,spotify:artist:1A9o3Ljt67pFZ89YtPPL5X,63,"['alternative r&b', 'scandinavian r&b', 'swedish soul']",1204455
Alec Monopoly,spotify:artist:7uOE9p28qcPPuSOfcofRS9,25,[],497
Hyacinth & Apollo,spotify:artist:7IX0u0TtpVM9KxIlefImmJ,4,[],63
Dimelow Pro,spotify:artist:4VZE0jwOCEOWu5C1f2xh8m,46,['urbano mexicano'],51390
Yung Pooda,spotify:artist:1mfiClklwHVNZySnN2K1Ai,28,[],14249
BONNIE X CLYDE,spotify:artist:74xeHqz5Ap8ZHq69TkxI0r,49,['electra'],69786
Blxst,spotify:artist:4qXC0i02bSFstECuXP2ZpL,66,"['pop rap', 'westcoast flow']",483375
Sam Shelby,spotify:artist:7FltCguKLFPZShVmdTbvwi,23,[],454
HECC,spotify:artist:4XkFTNRZjPoBdPKNapLNrF,2,[],162
Hot Boys,spotify:artist:0ecnb1WPePfrHg4yfQfmqN,35,"['dirty south rap', 'new orleans rap']",158140
Annie Tracy,spotify:artist:6tNKVWwIt2i6K7GoWIsycF,36,[],20497
Cam'ron,spotify:artist:7iMvwE8qANp3aIfAGKEAwS,58,"['battle rap', 'east coast hip hop', 'harlem hip hop', 'southern hip hop']",719707
Nico Legreti,spotify:artist:0DqqjwKWuQhMcvHKrkY0ii,18,[],657
W&W,spotify:artist:2rTo8KIkBTFjQS7VvaKYQ4,72,"['big room', 'dutch house', 'dutch trance', 'edm', 'electro house', 'pop dance', 'progressive electro house']",840977
Yubeili,spotify:artist:4Fsv1gBjfqSyhzAPbhInXV,55,"['urbano latino', 'urbano mexicano']",94702
Ben Schneider,spotify:artist:501ebBxChWPmTwFhmZzOLh,35,[],1092
"Lil Scrappy, YoungBloodZ",spotify:artist:1Qlnhrl9df2X7zi3KWpEsa,0,[],82
VOCES8,spotify:artist:32nW8kGbs65y8CSlIvREuc,46,"['british choir', 'choral', 'contemporary choir', 'vocal ensemble']",81996
Kevin Jones,spotify:artist:3nU78mclpmN6Yv3m5mvTUL,27,['pop worship'],1481
Buni,spotify:artist:5AiY4bxeXerLXx03JADdQv,54,['uk drill'],69227
Djay W,spotify:artist:5nkzLizeD93QtabjeK4oyl,56,"['funk consciente', 'funk paulista']",210668
AKRIILA,spotify:artist:39hfuTf4PHfnHgIl0QBDGL,48,['rap chileno'],31544
Eastside Boyz,spotify:artist:79Pqjevn76nsm1KiEgWuyS,36,[],27785
Mahalia,spotify:artist:16rCzZOMQX7P8Kmn5YKexI,59,"['alternative r&b', 'indie anthem-folk', 'uk contemporary r&b']",972669
Ink,spotify:artist:4ZhFCxPekpmV12n2xMeF2z,66,[],6273
Betty Wright,spotify:artist:0PDqlUGugF5Jt6DZyATvfz,43,"['classic soul', 'quiet storm', 'soul', 'southern soul']",280012
Woody & Kleiny,spotify:artist:1bdaDZh56eoJprtCvsDk3X,3,[],1402
Tom Gregory,spotify:artist:6Rmg5JiRphFMlhkwGNl9Fu,55,['uk pop'],103232
Aly & Fila,spotify:artist:2hL1EouqXLtBEB6JKnPF0h,43,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",167924
OurVinyl,spotify:artist:4MhBe0d439ToDXCWlT3wae,63,[],25566
LadBaby,spotify:artist:0gWa2AiDlbvF24aqoLT2c1,18,[],27313
Melanie C,spotify:artist:60vX3zLcdKRXvKLITVh5Df,52,"['dance pop', 'europop', 'talent show']",350735
Steep Canyon Rangers,spotify:artist:1a6tqLJPUs4DBAnNUZkr2O,36,"['banjo', 'bluegrass', 'neo-traditional bluegrass', 'progressive bluegrass']",55189
Valerie June,spotify:artist:4QZdOCb3UacKbQ1ybDFAKM,43,"['black americana', 'folk', 'memphis americana', 'new americana']",168338
J. Wells,spotify:artist:22cmoXI9VtLGHgXxdx6wGK,12,[],614
Warren Hue,spotify:artist:4qcKNkdxUidhvUByB2eQ6g,48,['bedroom r&b'],82821
Jomie,spotify:artist:5F4cFdG9NvJMnHXJkmqw9g,44,"['lo-fi chill', 'sad lo-fi', 'sad rap']",24823
Trance Wax,spotify:artist:28Rn5KfDspTUHLpPfPF8EE,37,[],13845
FYB,spotify:artist:754iPWFdEFb2qPqO5Nd97j,25,[],2584
Low Steppa,spotify:artist:5OImcY3khBn9UFjzgaapob,45,"['bass house', 'house', 'tech house', 'uk dance']",75723
ZECCA,spotify:artist:2Yia9CwtgcrsN5kVOQ0qRA,55,[],20310
Kidd Keo,spotify:artist:0VZrPa7mWAYXH4CwmYk8Km,66,"['drill espanol', 'trap latino', 'trap triste', 'urbano espanol', 'urbano latino']",2845690
Big Country,spotify:artist:1h8YIw9HLr6E8gdXVDRbVJ,44,"['new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'scottish rock']",243931
Amarion,spotify:artist:7Bb4i0RT3zaudzb8KvxTUQ,51,"['trap latino', 'urbano latino']",134296
KVSH,spotify:artist:2uGKgNuq7MnKksXiSO6HjB,59,"['brazilian edm', 'trance brasileiro']",425337
Loski,spotify:artist:5VNMclLseLzRnVhvkrqdpn,47,"['uk drill', 'uk hip hop']",210435
Max Wallin',spotify:artist:44lBvUBMAoYZEysyPaGrEF,31,['dutch moombahton'],3399
Jimilian,spotify:artist:7wy9Plp8SD5l3LDuJubTcv,47,"['danish hip hop', 'danish pop']",67798
Kabir Sehgal,spotify:artist:5774Y2zUQIEwj306T1nc27,26,[],4174
Brandi Carlile,spotify:artist:2sG4zTOLvjKG1PSoOyf5Ej,61,"['acoustic pop', 'ectofolk', 'folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana']",816502
Buju Banton,spotify:artist:4wLAjfeqAsV66AocWNcowA,55,"['dancehall', 'reggae fusion']",599342
ATL Jacob,spotify:artist:7jAs1uPnpfNmT6e5qtEPxq,72,[],32886
Daz Dillinger,spotify:artist:5Jz9kKRnCRLTodCH58MyB4,44,"['g funk', 'west coast rap']",287610
LissA,spotify:artist:6aAestjbtEbALwyIYPg8Na,55,['indie electropop'],19130
Strictly The Best,spotify:artist:7of7Lkv8YpBfuD2W3uDXIo,10,[],4440
Jovani,spotify:artist:6jx9UX4W6wVbifcN8U246U,44,"['lithuanian edm', 'lithuanian pop']",38276
Foy Vance,spotify:artist:4bUqnkrDrb4f7rqmDR9yDu,49,"['british singer-songwriter', 'irish singer-songwriter', 'uk americana']",242384
Ruel,spotify:artist:5xkAtLTf309LAGZTbvULBn,60,"['alt z', 'australian alternative pop', 'singer-songwriter pop']",1914758
Lily Massie,spotify:artist:2kQ4RPZzQ5YVAcWNC162x9,31,[],9491
Meg & Tyler,spotify:artist:3mbPr9GzEwQ7NRAwU0IMzx,4,[],238
Irv Gotti,spotify:artist:6jBZBnyIYxyLIEFp6f2SbF,22,[],3241
Brian Kelley,spotify:artist:46c50yWMo9wiTgVe1VxBbQ,52,['modern country pop'],34455
Cloonee,spotify:artist:7MdlXmq2HViAJWo9cf30sR,58,['tech house'],148552
Scott Wittman,spotify:artist:6JhdZMZhVIJAtxgM2s0qv8,16,[],348
Salvatore Ganacci,spotify:artist:5PdkRVDASsw6P7QoqRpz0F,50,"['basshall', 'moombahton']",194246
Michael Andrews,spotify:artist:0RkqytrwoGyXGvDiZwT6i2,49,['soundtrack'],33871
Eats Everything,spotify:artist:4W991QdgKWX4TO864ypInA,42,"['deep disco house', 'house', 'raw techno']",88434
Cardo,spotify:artist:592XleMjor8huE5Jfgks7p,49,[],22509
CDobleta,spotify:artist:2KtMll7bpqySnZhr8wriRE,64,['trap latino'],391236
Elephant Man,spotify:artist:6NOvBZrkd83MSD51xkq4on,50,"['dancehall', 'jamaican dancehall', 'reggae fusion']",368537
La Factoria,spotify:artist:4VsbQvC84B8Z3IsBY1HLQy,60,['reggaeton'],432593
Restricted,spotify:artist:7mx6iGwPF157vXwYcl1DQ3,56,['hypertechno'],81805
Dj Rockwel Mx,spotify:artist:2eobLT6bmdvl5yGG5qPAgd,63,['reggaeton mexicano'],15027
Dot Major,spotify:artist:02KPkbCJoF0txgF3MN7KIh,31,[],1562
Delta Jack,spotify:artist:5qFj5cdUuvWmzYx03PsDjY,20,['pop edm'],2066
Ghost MC,spotify:artist:7j76GJFqlZOeVe7Sgdlmab,21,[],38
Hollow Tip,spotify:artist:4bNu30M0t26RG2CHBJrQWp,22,"['bay area hip hop', 'hyphy', 'sacramento hip hop', 'san diego rap']",37761
Diarra Sylla,spotify:artist:2EYuvkN3J1DP2LxiMOKrYS,21,[],34939
Angeliko On Black,spotify:artist:7yEPY1NT5028rae7WMmrFR,10,[],226
New Kids On The Block,spotify:artist:55qiaow2sDYtjqu1mwRua6,55,['boy band'],796956
MÖWE,spotify:artist:4S8NmgM7oJ188sKp1waZpy,46,['deep tropical house'],87879
Joel De La P,spotify:artist:4qDRNT8ldCfCjSp9lBzYC5,71,['corrido'],108011
Gigi D'Agostino,spotify:artist:1OAjDaKgg00KCUYqDe68un,67,"['eurodance', 'italo dance']",867601
PLVTINUM,spotify:artist:4V2pR2iSd1g0RZCglrP3jn,58,['dark r&b'],331857
Latroit,spotify:artist:4keJDDQx0ac2jhmknbSLFK,40,['edm'],8638
The Glitch Mob,spotify:artist:3a9qv6NLHnsVxJUtKOMHvD,56,"['glitch', 'glitch hop', 'indietronica']",542066
Ape Rave Club,spotify:artist:1gOjXF7Xf9Aer58uns1YHE,24,[],6836
Lufthaus,spotify:artist:0zlMouo6dENL2tsOY9JssU,39,[],18914
Focalistic,spotify:artist:2GJMSZ7M3D0KyyKRhYgWju,51,"['amapiano', 'barcadi']",977935
Babii J,spotify:artist:1dsLRt43e8PtnRVIctsSQw,11,[],633
Valiant,spotify:artist:7dvG18F378r7HRxmiHn3ti,53,['dancehall'],198970
Jory Boy,spotify:artist:5lFhCi03HDneWzvCxGctrT,65,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",1803159
The Chieftains,spotify:artist:6AnrSlk5Gp1YMXgaI3mWCL,44,"['celtic', 'irish folk']",105451
B-Case,spotify:artist:1o9x7ez0NvhDb7gBqrYnUj,44,['pop edm'],3448
Piwa,spotify:artist:0wxGGIfXP7DaAtnCb4cQ7V,12,[],1094
DBN Gogo,spotify:artist:3Oa0mJQWQrUOqJ8fcLuu7l,47,['amapiano'],880574
We Are The Union,spotify:artist:4AAXAVOZ3fw7M8ILLrKLvs,25,"['easycore', 'modern ska punk', 'ska', 'ska punk']",23809
Seaforth,spotify:artist:1ryJB2bhfYjjIt8kqy4BoG,44,['country pop'],41005
Nessly,spotify:artist:6POMCYQE1sq1BJ8FnAvTA8,37,['melodic rap'],35208
NITTI,spotify:artist:21AUdblPrTRzkvJn8FGrlk,45,"['brostep', 'electro house', 'electronic trap']",88064
Maestro Pinocchio,spotify:artist:2b7oTodIgCGZCSKV2Zd9A4,17,[],856
Madison Mars,spotify:artist:4gJCFxvqKc43Ifk0UIBB42,43,"['dutch house', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'sky room']",128536
DrefQuila,spotify:artist:5pughe5rcsOq3GF0utMOs5,68,"['reggaeton chileno', 'trap chileno', 'urbano chileno']",1024207
